,channel,title,description,pub_date,mp3_url,article_url
3375361,Onsei Housou,【117】マンスーン・ヤスミノの音声放送「ひたひたベランダ事件」,ベランダが………,2022-03-29,https://omocoro.heteml.net/radio/kayouradio/117/117.mp3,https://omocoro.jp/radio/337536/
3386711,Onsei Housou,【118】マンスーン・ヤスミノの音声放送「音楽疲れとYouTube疲れ」,音楽ってうるさい時がある,2022-04-05,https://omocoro.heteml.net/radio/kayouradio/118/118.mp3,https://omocoro.jp/radio/338671/
3396601,Onsei Housou,【119】マンスーン・ヤスミノの音声放送「タイミングが良くて怖いラーメン屋」,怖かったラーメン屋の話,2022-04-12,https://omocoro.heteml.net/radio/kayouradio/119/119.mp3,https://omocoro.jp/radio/339660/
3407451,Onsei Housou,【120】マンスーン・ヤスミノの音声放送「初（うい）インターネット（ゲスト：おおきち）」,インターネットの思い出から関係ない話,2022-04-19,https://omocoro.heteml.net/radio/kayouradio/120/120.mp3,https://omocoro.jp/radio/340745/
3418051,Onsei Housou,【121】マンスーン・ヤスミノの音声放送「中目黒の治安が乱れている件」,AirPodsが壊れた、ダンドリくんの面白さ、中目黒の治安,2022-04-26,https://omocoro.heteml.net/radio/kayouradio/121/121.mp3,https://omocoro.jp/radio/341805/
3427131,Onsei Housou,【122】マンスーン・ヤスミノの音声放送「俺はダンドリくん」,泉昌之先生の『ダンドリくん』について語ります,2022-05-03,https://omocoro.heteml.net/radio/kayouradio/122/122.mp3,https://omocoro.jp/radio/342713/
3435991,Onsei Housou,【123】マンスーン・ヤスミノの音声放送「排水管のYouTube」,排水管の詰まり解消YouTubeを見てる話,2022-05-10,https://omocoro.heteml.net/radio/kayouradio/123/123.mp3,https://omocoro.jp/radio/343599/
3449001,Onsei Housou,【124】マンスーン・ヤスミノの音声放送「カップについてる『取っ手』の正式名称」,プレゼント、ヤスミノのキムチ、レトルトはなぜ消費期限がある,2022-05-17,https://omocoro.heteml.net/radio/kayouradio/124/124.mp3,https://omocoro.jp/radio/344900/
3456581,Onsei Housou,【125】マンスーン・ヤスミノの音声放送「ギリギリ歌詞に使われてる単語を予想しろ！ ギリギリ歌詞クイズ2」,ギリギリある歌詞の単語を当てるゲーム,2022-05-24,https://omocoro.heteml.net/radio/kayouradio/125/125.mp3,https://omocoro.jp/radio/345658/
3467391,Onsei Housou,【126】マンスーン・ヤスミノの音声放送「日常へのクレーム回」,文句です,2022-05-31,https://omocoro.heteml.net/radio/kayouradio/126/126.mp3,https://omocoro.jp/radio/346739/
3476121,Onsei Housou,【127】マンスーン・ヤスミノの音声放送「競馬には向かない男」,マンスーン、競馬に挑戦,2022-06-07,https://omocoro.heteml.net/radio/kayouradio/127/127.mp3,https://omocoro.jp/radio/347612/
3488201,Onsei Housou,【128】マンスーン・ヤスミノの音声放送「一番好きな映画を聞かれたら何言えばいいの！？」,もう何も言えねぇ……,2022-06-14,https://omocoro.heteml.net/radio/kayouradio/128/128.mp3,https://omocoro.jp/radio/348820/
3495491,Onsei Housou,【129】マンスーン・ヤスミノの音声放送「ちょうど5：5に意見が割れる質問を考えよう」,世の中との間隔を推し量るため、ちょうど半分に意見が割れる質問を考えました,2022-06-21,https://omocoro.heteml.net/radio/kayouradio/129/129.mp3,https://omocoro.jp/radio/349549/
3504121,Onsei Housou,【130】マンスーン・ヤスミノの音声放送「すごいメガネの店主さん」,メガネの話をしてます,2022-06-28,https://omocoro.heteml.net/radio/kayouradio/130/130.mp3,https://omocoro.jp/radio/350412/
3512731,Onsei Housou,【131】マンスーン・ヤスミノの音声放送「彩雲の好きな食べ物は豆腐（ゲスト：彩雲）」,ゲストにオモコロライター彩雲さんをお呼びしました,2022-07-05,https://omocoro.heteml.net/radio/kayouradio/131/131.mp3,https://omocoro.jp/radio/351273/
3524151,Onsei Housou,【132】マンスーン・ヤスミノの音声放送「水を見つけた日」,店の難しさについて,2022-07-12,https://omocoro.heteml.net/radio/kayouradio/132/132.mp3,https://omocoro.jp/radio/352415/
3532441,Onsei Housou,【133】マンスーン・ヤスミノの音声放送「30歳をむかえるにあたって」,人にでかいって言っていいの？,2022-07-19,https://omocoro.heteml.net/radio/kayouradio/133/133.mp3,https://omocoro.jp/radio/353244/
3542411,Onsei Housou,【134】マンスーン・ヤスミノの音声放送「演技の体験レッスンに行ってきた」,演技教室に行く,2022-07-26,https://omocoro.heteml.net/radio/kayouradio/134/134.mp3,https://omocoro.jp/radio/354241/
3549931,Onsei Housou,【135】マンスーン・ヤスミノの音声放送「スポ根漫画が読めない」,ハルヒを見直して気がついたこと,2022-08-02,https://omocoro.heteml.net/radio/kayouradio/135/135.mp3,https://omocoro.jp/radio/354993/
3556491,Onsei Housou,【136】マンスーン・ヤスミノの音声放送「フォローバックするタイミングを見失ってる」,なんかタイミングを見失ってる,2022-08-09,https://omocoro.heteml.net/radio/kayouradio/136/136.mp3,https://omocoro.jp/radio/355649/
3564921,Onsei Housou,【137】マンスーン・ヤスミノの音声放送「便の所持は違法ですか？」,初めての人間ドック,2022-08-16,https://omocoro.heteml.net/radio/kayouradio/137/137.mp3,https://omocoro.jp/radio/356492/
3573061,Onsei Housou,【138】マンスーン・ヤスミノの音声放送「ちいかわソーセージを求めて」,引き続き人間ドック、ちいかわソーセージ,2022-08-23,https://omocoro.heteml.net/radio/kayouradio/138/138.mp3,https://omocoro.jp/radio/357306/
3582481,Onsei Housou,【139】マンスーン・ヤスミノの音声放送「ビリー・アイリッシュの香り、ミニイカ娘の香り」,最近買ったもの、怪談,2022-08-29,https://omocoro.heteml.net/radio/kayouradio/139/139.mp3,https://omocoro.jp/radio/358248/
3607591,Onsei Housou,【140】マンスーン・ヤスミノの音声放送「画数は多いけどダサい漢字」,画数が多いけどダサい漢字、漢字が苦手なマンスーン、歯医者、運命の出会い,2022-09-06,https://omocoro.heteml.net/radio/kayouradio/140/140.mp3,https://omocoro.jp/radio/360759/
3621991,Onsei Housou,【141】マンスーン・ヤスミノの音声放送「海へのツッコミ」,海に行きました　※外での録音のためノイズ等入っております,2022-09-12,https://omocoro.heteml.net/radio/kayouradio/141/141.mp3,https://omocoro.jp/radio/362199/
3629221,Onsei Housou,【142】マンスーン・ヤスミノの音声放送「39円のうどんツユ、20000円のノイズ機械」,経済の話、老後の話,2022-09-20,https://omocoro.heteml.net/radio/kayouradio/142/142.mp3,https://omocoro.jp/radio/362922/
3635761,Onsei Housou,【143】マンスーン・ヤスミノの音声放送「ソーリーアイムヤスミノボーイが発売されるまで」,ヤスミノのLINEスタンプ「ソーリーアイムヤスミノボーイ」が発売されるまで,2022-09-27,https://omocoro.heteml.net/radio/kayouradio/143/143.mp3,https://omocoro.jp/radio/363576/
3649131,Onsei Housou,【144】マンスーン・ヤスミノの音声放送「社長の粗相/川柳で10万円分の肉をもらいたい」,会社の社長がウンコを漏らした話/マジの川柳コンテストに応募してみた話,2022-10-04,https://omocoro.heteml.net/radio/kayouradio/144/144.mp3,https://omocoro.jp/radio/364913/
3661771,Onsei Housou,【145】マンスーン・ヤスミノの音声放送「注文のセンスが無い!!/知らない作法」,注文のセンスが無い男の話/うんちの作法について,2022-10-11,https://omocoro.heteml.net/radio/kayouradio/145/145.mp3,https://omocoro.jp/radio/366177/
3678231,Onsei Housou,【146】マンスーン・ヤスミノの音声放送「もう着れないパーカー/ライブカメラを監視し続ける男」,チェーンソーマンのせいパーカーが着れない話。ライブカメラを監視し続ける話。,2022-10-18,https://omocoro.heteml.net/radio/kayouradio/146/146.mp3,https://omocoro.jp/radio/367823/
3683431,Onsei Housou,【147】マンスーン・ヤスミノの音声放送「はじめて一人で居酒屋に行ってみる」,マンスーンがはじめて一人で居酒屋に行った話,2022-10-25,https://omocoro.heteml.net/radio/kayouradio/147/147.mp3,https://omocoro.jp/radio/368343/
3691121,Onsei Housou,【148】マンスーン・ヤスミノの音声放送「人類カニ化計画」,電車、唐突な友人からの連絡,2022-11-01,https://omocoro.heteml.net/radio/kayouradio/148/148.mp3,https://omocoro.jp/radio/369112/
3695431,Onsei Housou,【149】マンスーン・ヤスミノの音声放送「忘れアイスという技」,忘れアイス、「お願い」という形をとる大喜利,2022-11-08,https://omocoro.heteml.net/radio/kayouradio/149/149.mp3,https://omocoro.jp/radio/369543/
3703111,Onsei Housou,【150】マンスーン・ヤスミノの音声放送「ヤフーのせいで引っ越し」,引っ越し、電車、見た目,2022-11-15,https://omocoro.heteml.net/radio/kayouradio/150/150.mp3,https://omocoro.jp/radio/370311/
3713011,Onsei Housou,【151】マンスーン・ヤスミノの音声放送「ギャルの流行語を学ぼう」,ギャルの流行語を学ぶ,2022-11-22,https://omocoro.heteml.net/radio/kayouradio/151/151.mp3,https://omocoro.jp/radio/371301/
3723791,Onsei Housou,【152】マンスーン・ヤスミノの音声放送「親切な不動産ゆえに」,画像認証、マストドン、親切な不動産,2022-11-29,https://omocoro.heteml.net/radio/kayouradio/152/152.mp3,https://omocoro.jp/radio/372379/
3738181,Onsei Housou,【153】マンスーン・ヤスミノの音声放送「コンビニ店員さんに『ちいかわ好きなんですか？』と言われたらどうする」,ちいかわ好きなんですか、と聞くコンビニ店員さん,2022-12-06,https://omocoro.heteml.net/radio/kayouradio/153/153.mp3,https://omocoro.jp/radio/373818/
3748581,Onsei Housou,【154】マンスーン・ヤスミノの音声放送「日本の肉まんは複雑すぎる！！」,肉まんの種類が多すぎる話,2022-12-13,https://omocoro.heteml.net/radio/kayouradio/154/154.mp3,https://omocoro.jp/radio/374858/
3762521,Onsei Housou,【155】マンスーン・ヤスミノの音声放送「親戚オンリーのSNSがあったら」,実家にまつわる諸々,2022-12-20,https://omocoro.heteml.net/radio/kayouradio/155/155.mp3,https://omocoro.jp/radio/376252/
3774201,Onsei Housou,【156】マンスーン・ヤスミノの音声放送「3ヶ月間メーターボックスに放置された荷物」,放置された荷物、ウーバーを監視する男、不法侵入へのクリアリング、ドミノピザ,2022-12-27,https://omocoro.heteml.net/radio/kayouradio/156/156.mp3,https://omocoro.jp/radio/377420/
3785151,Onsei Housou,【157】マンスーン・ヤスミノの音声放送「ビュッフェでエビをいっぱい食べる冴えた方法」,ビュッフェの立ち回り、お年玉、変な友人、突然の大阪旅行,2023-01-10,https://omocoro.heteml.net/radio/kayouradio/157/157.mp3,https://omocoro.jp/radio/378515/
3792121,Onsei Housou,【158】マンスーン・ヤスミノの音声放送「ニューバランス だだかぶり事件」,靴が被ったことで揉めてます,2023-01-17,https://omocoro.heteml.net/radio/kayouradio/158/158.mp3,https://omocoro.jp/radio/379212/
3803291,Onsei Housou,【159】マンスーン・ヤスミノの音声放送「おじいちゃんの弟 VS マンスーン」,マンスーンと呼ぶ儀祖父、儀祖母。親が見てるYouTube,2023-01-24,https://omocoro.heteml.net/radio/kayouradio/159/159.mp3,https://omocoro.jp/radio/380329/
3820371,Onsei Housou,【160】マンスーン・ヤスミノの音声放送「音声放送イベント 無事終了！」,イベント無事終了！,2023-01-31,https://omocoro.heteml.net/radio/kayouradio/160/160.mp3,https://omocoro.jp/radio/382037/
3830771,Onsei Housou,"【161】マンスーン・ヤスミノの音声放送「10,000円の使い道が気に入らない」",イベント後のブックオフで10000円分買い物した話、ぼっち・ざ・ろっく! の話,2023-02-07,https://omocoro.heteml.net/radio/kayouradio/161/161.mp3,https://omocoro.jp/radio/383077/
3842911,Onsei Housou,【162】マンスーン・ヤスミノの音声放送「小学生向けの『インターネットのルール本』を読もう」,『小学生から知っておきたいネットのルール』を読んでます,2023-02-14,https://omocoro.heteml.net/radio/kayouradio/162/162.mp3,https://omocoro.jp/radio/384291/
3854191,Onsei Housou,【163】マンスーン・ヤスミノの音声放送「誕生日ってめでたいんですか？」,マンスーンの誕生日・めでたさが分からない・ポストにピッタリの荷物,2023-02-21,https://omocoro.heteml.net/radio/kayouradio/163/163.mp3,https://omocoro.jp/radio/385419/
3866131,Onsei Housou,【164】マンスーン・ヤスミノの音声放送「スタバの席空かなすぎ問題/ヤスミノターミナル荷物問題」,スタバで座らせてくれーーー！！！！,2023-02-28,https://omocoro.heteml.net/radio/kayouradio/164/164.mp3,https://omocoro.jp/radio/386613/
3874261,Onsei Housou,【165】マンスーン・ヤスミノの音声放送「店名を背負ったラーメンなのに」,新潟名物イタリアン、店名を関したラーメン、URLのゴミ、アンチAI,2023-03-07,https://omocoro.heteml.net/radio/kayouradio/165/165.mp3,https://omocoro.jp/radio/387426/
3882691,Onsei Housou,【166】マンスーン・ヤスミノの音声放送「人を狂わせる車内環境」,狂車内、BGMとしてのラジオ,2023-03-14,https://omocoro.heteml.net/radio/kayouradio/166/166.mp3,https://omocoro.jp/radio/388269/
3897861,Onsei Housou,【167】マンスーン・ヤスミノの音声放送「おばあちゃんのマイナポイントはどこにある？」,市役所って大変そう,2023-03-21,https://omocoro.heteml.net/radio/kayouradio/167/167.mp3,https://omocoro.jp/radio/389786/
3907641,Onsei Housou,【168】マンスーン・ヤスミノの音声放送「『Internet Media Awards2023』を受賞した話」,賞をもらった話,2023-03-28,https://omocoro.heteml.net/radio/kayouradio/168/168.mp3,https://omocoro.jp/radio/390764/
3911701,Onsei Housou,【169】マンスーン・ヤスミノの音声放送「バス釣りのちカツアゲ」,すごい汚れの取り方、カツアゲ、現代の不良,2023-04-04,https://omocoro.heteml.net/radio/kayouradio/169/169.mp3,https://omocoro.jp/radio/391170/
3915921,Onsei Housou,【170】マンスーン・ヤスミノの音声放送「Y2Kという言葉の乱用、それを指摘するジジイ」,ベーコンポテトパイは青春の味、Y2K狩り、欠損リングフィットアドベンチャー,2023-04-11,https://omocoro.heteml.net/radio/kayouradio/170/170.mp3,https://omocoro.jp/radio/391592/
3931771,Onsei Housou,【171】マンスーン・ヤスミノの音声放送「喫煙愛好家のつどい（ゲスト：ギャラクシー、みくのしん）」,喫煙者が集まりお喋りしてます,2023-04-18,https://omocoro.heteml.net/radio/kayouradio/171/171.mp3,https://omocoro.jp/radio/393177/
3943381,Onsei Housou,【172】マンスーン・ヤスミノの音声放送「お前は記事に魂を込めているか？」,『BLUE GIANT』を見たマンスーン、魂を語る,2023-04-25,https://omocoro.heteml.net/radio/kayouradio/172/172.mp3,https://omocoro.jp/radio/394338/
3950281,Onsei Housou,【173】マンスーン・ヤスミノの音声放送「【特別企画】ヤスミノの考えていることのすべて」,ヤスミノが一週間で考えたことのすべて　※下品な話題あります,2023-05-02,https://omocoro.heteml.net/radio/kayouradio/173/173.mp3,https://omocoro.jp/radio/395028/
3960341,Onsei Housou,【174】マンスーン・ヤスミノの音声放送「奇跡のブックオフ」,GW中に奇跡のブックオフを発見しました,2023-05-09,https://omocoro.heteml.net/radio/kayouradio/174/174.mp3,https://omocoro.jp/radio/396034/
3966831,Onsei Housou,【175】マンスーン・ヤスミノの音声放送「私が働いて稼いだ財産であり……」,引っ越し！引っ越し！,2023-05-16,https://omocoro.heteml.net/radio/kayouradio/175/175.mp3,https://omocoro.jp/radio/396683/
3977161,Onsei Housou,【176】マンスーン・ヤスミノの音声放送「オモコロ合宿に行った」,久しぶりのオモコロ合宿の話,2023-05-23,https://omocoro.heteml.net/radio/kayouradio/176/176.mp3,https://omocoro.jp/radio/397716/
3987511,Onsei Housou,【177】マンスーン・ヤスミノの音声放送「【特別企画】マンスーンの考えていることのすべて」,マンスーンが考えたことのすべて,2023-05-30,https://omocoro.heteml.net/radio/kayouradio/177/177.mp3,https://omocoro.jp/radio/398751/
4007531,Onsei Housou,【178】マンスーン・ヤスミノの音声放送「エノキとしめじ、エリンギとキリンジ」,メルツバウ、蚤の市、えのき,2023-06-06,https://omocoro.heteml.net/radio/kayouradio/178/178.mp3,https://omocoro.jp/radio/400753/
4017601,Onsei Housou,【179】マンスーン・ヤスミノの音声放送「すごいラップの歌詞」,ラップの歌詞 いらないものを買おう,2023-06-13,https://omocoro.heteml.net/radio/kayouradio/179/179.mp3,https://omocoro.jp/radio/401760/
4028291,Onsei Housou,【180】マンスーン・ヤスミノの音声放送「心霊ICレコーダー/映画『アフターサン』の話」,幽霊の声が録音できるICレコーダーがあるらしい / 映画『アフターサン』が良すぎる,2023-06-20,https://omocoro.heteml.net/radio/kayouradio/180/180.mp3,https://omocoro.jp/radio/402829/
4038341,Onsei Housou,【181】マンスーン・ヤスミノの音声放送「YouTubeを許しません」,歯について / YouTubeを許しません,2023-06-27,https://omocoro.heteml.net/radio/kayouradio/181/181.mp3,https://omocoro.jp/radio/403834/
4045651,Onsei Housou,【182】マンスーン・ヤスミノの音声放送「Googleレビュー VS 引っ越し屋さんの美意識」,社会に揉まれて丸くならないでね,2023-07-04,https://omocoro.heteml.net/radio/kayouradio/182/182.mp3,https://omocoro.jp/radio/404565/
4053901,Onsei Housou,【183】マンスーン・ヤスミノの音声放送「モバイルバッテリー貸し出しの罠」,スマホの充電をしたい人向けサービスのはずなのに,2023-07-11,https://omocoro.heteml.net/radio/kayouradio/183/183.mp3,https://omocoro.jp/radio/405390/
4063591,Onsei Housou,【184】マンスーン・ヤスミノの音声放送「サーキュレーターすごいね」,シンプルおすすめ情報,2023-07-18,https://omocoro.heteml.net/radio/kayouradio/184/184.mp3,https://omocoro.jp/radio/406359/
4072441,Onsei Housou,【185】マンスーン・ヤスミノの音声放送「《音声あり》マンスーンのすごいいびき」,良いいびき/コンビニの話/ヤスミノライフハック,2023-07-25,https://omocoro.heteml.net/radio/kayouradio/185/185.mp3,https://omocoro.jp/radio/407244/
4085681,Onsei Housou,【186】マンスーン・ヤスミノの音声放送「動物はすべてフィクションっぽい」,動物の進化 / 人間の退化,2023-08-01,https://omocoro.heteml.net/radio/kayouradio/186/186.mp3,https://omocoro.jp/radio/408568/
4101721,Onsei Housou,【187】マンスーン・ヤスミノの音声放送「盛り上がってない時の火柱は熱いと思う」,流行の歌、でかいイベント、サイン問題,2023-08-08,https://omocoro.heteml.net/radio/kayouradio/187/187.mp3,https://omocoro.jp/radio/410172/
4113061,Onsei Housou,【188】マンスーン・ヤスミノの音声放送「『まだ無職だよ』と言っているそうです…」,対談、ホラー、お化け屋敷のブログ,2023-08-15,https://omocoro.heteml.net/radio/kayouradio/188/188.mp3,https://omocoro.jp/radio/411306/
4125121,Onsei Housou,【189】マンスーン・ヤスミノの音声放送「ワンモアタイム ワンモアタイム プリーズ」,VIVANT、バチェラー・ジャパン、ラブ トランジット推薦回,2023-08-22,https://omocoro.heteml.net/radio/kayouradio/189/189.mp3,https://omocoro.jp/radio/412512/
4133821,Onsei Housou,【190】マンスーン・ヤスミノの音声放送「信じがたいおばあさん2人の話（みくのしんカバーverあり）」,ヤスミノ一人喋り回（みくのしんカバーあり）,2023-08-29,https://omocoro.heteml.net/radio/kayouradio/190/190.mp3,https://omocoro.jp/radio/413382/
4141521,Onsei Housou,【191】マンスーン・ヤスミノの音声放送「【疑問】吹き矢みたいに押し出されないの？」,謝罪、便の疑問、春あかね高校定時制夜間部,2023-09-05,https://omocoro.heteml.net/radio/kayouradio/191/191.mp3,https://omocoro.jp/radio/414152/
4152331,Onsei Housou,【192】マンスーン・ヤスミノの音声放送「ぬけがけマンスーンを許さない」,YouTubeの陰謀、マンスーンを許さない,2023-09-12,https://omocoro.heteml.net/radio/kayouradio/192/192.mp3,https://omocoro.jp/radio/415233/
4162411,Onsei Housou,【193】マンスーン・ヤスミノの音声放送「有給を取ってディズニーシーに行った」,ディズニーシーに行った話,2023-09-19,https://omocoro.heteml.net/radio/kayouradio/193/193.mp3,https://omocoro.jp/radio/416241/
4176131,Onsei Housou,【194】マンスーン・ヤスミノの音声放送「悲しくてやりきれないレシピ」,マットレスの診断、悲しいクックパッドのレシピ,2023-09-26,https://omocoro.heteml.net/radio/kayouradio/194/194.mp3,https://omocoro.jp/radio/417613/
4184091,Onsei Housou,【195】マンスーン・ヤスミノの音声放送「つり革の射程圏内に入るな【ヤスミノの考えてることのすべて】」,ヤスミノのメモを見る回,2023-10-03,https://omocoro.heteml.net/radio/kayouradio/195/195.mp3,https://omocoro.jp/radio/418409/
